product_id,product_name,product_desc,cat_id,cat_name,parent_category_name,cat_path
"60229","CALENDAR - JUMBO - VERTICAL - TEXT WEIGHT  WITH COLOR GUTS","These custom promotional calendars will get your brand seen year-round, whether it's hanging up in an office, a home or school... Available in horizontal or vertical. Stock 12 Month Calendar pages. Pick your color scheme. Choose your coil binding color. Provide 13 images - 1 cover image + 12 monthly images.","67","Calendars","Office","Office > Calendars"
"60228","CALENDAR - LARGE - HORIZONTAL - TEXT WEIGHT WITH COLOR GUTS","These custom promotional calendars will get your brand seen year-round, whether it's hanging up in an office, a home or school... Available in horizontal or vertical. Stock 12 Month Calendar pages. Pick your color scheme. Choose your coil binding color. Provide 13 images - 1 cover image + 12 monthly images.","67","Calendars","Office","Office > Calendars"
"60227","CALENDAR - LARGE - VERTICAL - 10"" x 13""","These custom promotional calendars will get your brand seen year-round, whether it's hanging up in an office, a home or school... Available in horizontal or vertical. Stock 12 Month Calendar pages. Pick your color scheme. Choose your coil binding color. Provide 13 images - 1 cover image + 12 monthly images.","67","Calendars","Office","Office > Calendars"
"60226","CALENDAR - STANDARD - HORIZONTAL - TEXT WEIGHT WITH COLOR GUTS","These custom promotional calendars will get your brand seen year-round, whether it's hanging up in an office, a home or school... Available in horizontal or vertical. Stock 12 Month Calendar pages. Pick your color scheme. Choose your coil binding color. Provide 13 images - 1 cover image + 12 monthly images.","67","Calendars","Office","Office > Calendars"
"60225","CALENDAR - STANDARD - VERTICAL - 11"" X 8.5""","Available in horizontal or vertical. Stock 12 Month Calendar pages. Pick your color scheme. Choose your coil binding color. Provide 13 images - 1 cover image + 12 monthly images.","67","Calendars","Office","Office > Calendars"
"60224","CALENDAR - SMALL - HORIZONTAL - TEXT WEIGHT WITH COLOR GUTS","These custom promotional calendars will get your brand seen year-round, whether it's hanging up in an office, a home or school... Available in horizontal or vertical. Stock 12 Month Calendar pages. Pick your color scheme. Choose your coil binding color. Provide 13 images - 1 cover image + 12 monthly images.","67","Calendars","Office","Office > Calendars"
"60223","CALENDAR - SMALL - VERTICAL","Available in horizontal or vertical. Stock 12 Month Calendar pages. Pick your color scheme. Choose your coil binding color. Provide 13 images - 1 cover image + 12 monthly images.","67","Calendars","Office","Office > Calendars"
"52236","Skylight 27-inch Digital Calendar Max - White","Skylight Calendar Max (27"") is a WiFi-connected Smart Touchscreen Calendar and Organizer that serves as the hub of the home. Its HD touchscreen - combined with the free mobile app for on-the-go updates - helps the whole family easily plan and manage events. Built for wall mounting only, Calendar Max can be affixed to the wall in landscape or portrait mode.","67","Calendars","Office","Office > Calendars"
"52119","Skylight 15in Digital Calendar - White","Get the whole family organized with chore charts, meal planning, and customizable lists - all on one display the whole family can use. Skylight Calendar is a WiFi-connected digital display that showcases your family's schedule with extraordinary clarity, color, and brilliance. Its 15"" HD touchscreen - combined with the free mobile app for on-the-go updates - helps the whole family easily plan and manage events across different views and features.","67","Calendars","Office","Office > Calendars"
"52002","Skylight 10-inch Digital Calendar - White","Get the whole family organized with chore charts, meal planning, and customizable lists - all on one display the whole family can use. Skylight Calendar is a WiFi-connected digital display that showcases your family's schedule with extraordinary clarity, color, and brilliance. Its 10"" HD touchscreen - combined with the free mobile app for on-the-go updates - helps the whole family easily plan and manage events across different views and features.","67","Calendars","Office","Office > Calendars"
"42459","ApPeel WireO Ortisei Grande XL Apple Monthly Diary","Show off the value of your company by giving away this organic ApPeel® Wireo Journal. It measures 8"" x 11"" and is made from apple pulp and other vegetable fibers that are ground and emulsified into an organic material with an eco-peel cover.The standard book block is printed of FSC ApPeel paper that starts in July.  This planner is bound with standard black wire, and has square corners.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"42253","Castelli WireO Chia Medio White Monthly Diary","Keep all your important dates with our Castelli WireOChia Wireo Chia Medio White Monthly Diary.  It measures 5 1/2"" x 8"" and has a smooth soft polyurethane cover with a marble look.   There are 160 white pages including a monthly diary with note pages, standard black wire, and square corners. FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"42047","Triumph® Calendars Symphony International Weekly Desk","A product designed to embody the spirit of the world traveler while at home. This large-size diary provides optimal space for keeping track of important dates and appointments, complemented by gold corners. It also includes a series of world maps for reference.","67","Calendars","Office","Office > Calendars"
"42046","Triumph® Calendars Symphony Debossed Weekly Desk","Soft, matte cover material is embossed for a subtle, elegant and contemporary look. The large desk format provides ample room for recording all your important meetings, appointments and other scheduling details.","67","Calendars","Office","Office > Calendars"
"41892","2026 Handy Planner","The Handy Planner for 2026 features your imprint front and center, complemented by your choice of attractive designs. Its full month-at-a-glance calendar offers ample room for notes, records, and appointments, fitting neatly into pockets or purses. Users appreciate the spacious calendar and notes area, which includes bonus reference details such as holidays, time zones, weights, maps, measures, and more.","67","Calendars","Office","Office > Calendars"
"41890","2026 Scenic Mini Wall Calendar","This full-color, high-gloss mini wall calendar for 2026 showcases 12 months of scenic beauty. Featured photographs include some of the most beautiful scenic locations in the United States and Canada. An inspirational quote is printed on each calendar page.Customize and keep your brand top of mind 365 days a year.","67","Calendars","Office","Office > Calendars"
"41889","2026 Premium Weekly Planner with Scripps Softy Pen","Our new 2026 Premium Weekly Planner has a soft-touch cover in your choice of black or grey, with a color-coordinated Scripps Softy Pen included.  Rose gold accents include the year 2026 on the cover and a rose gold ribbon bookmark.  Your logo will stand out, silkscreened in white on the cover.","67","Calendars","Office","Office > Calendars"
"41536","Moleskine® Soft Cover Large 12-Month Weekly 2026 Planner and GO Pen Gift Set","Stay on track in style with the Moleskine® 2026 Planner & GO Pen Gift Set. This elegant duo features a soft cover 12-month weekly planner (Jan–Dec 2026) and a smooth-writing GO Pen, all tucked into a sleek Moleskine gift box. With responsibly sourced FSC®-certified paper and a PVC-free design, it’s a thoughtful gift for professionals, planners, and note-takers who value both function and sophistication.","67","Calendars","Office","Office > Calendars"
"41535","Moleskine® Hard Cover Large 12-Month Weekly 2026 Planner and GO Pen Gift Set","Stay stylishly organized with the Moleskine® 2026 Weekly Planner & GO Pen Gift Set. This elegant duo includes a hard cover 12-month weekly planner (Jan–Dec 2026) and a smooth-writing GO Pen, all neatly packaged in a premium Moleskine gift box. With FSC®-certified paper and a PVC-free design, it’s a thoughtful and practical gift for professionals, planners, and creatives alike. A refined essential for a productive year ahead.","67","Calendars","Office","Office > Calendars"
"41534","Moleskine® Soft Cover Large 12-Month Weekly 2026 Planner","Stay organized in style with the Moleskine® Soft Cover Large 12-Month Weekly 2026 Planner. Covering January to December 2026, this sleek planner features a debossed year, rounded corners, elastic closure, and ribbon bookmark. Inside, find planning tools, ruled note pages, and stickers for customization. With ivory 70 g/m² FSC®-certified paper, it lies flat for easy use and includes an 'in case of loss' notice. Elegant, functional, and PVC-free—perfect for daily planning.","67","Calendars","Office","Office > Calendars"
"41533","Moleskine® Hard Cover Large 12-Month Weekly 2026 Planner","Plan your year with precision using the Moleskine® Hard Cover Large 12-Month Weekly 2026 Planner. With a clean weekly layout from January to December 2026, this planner features rounded corners, an elastic closure, and a ribbon bookmark for a polished look. Inside, you’ll find tools for goal-setting, travel planning, and note-taking—plus stickers to personalize. Crafted with FSC®-certified, PVC-free materials, it’s your elegant, everyday productivity companion.","67","Calendars","Office","Office > Calendars"
"41532","Moleskine® Hard Cover Large 12-Month Daily 2026 Planner","Plan each day with purpose using the Moleskine® Hard Cover Large 12-Month Daily 2026 Planner. Featuring a debossed year, rounded corners, elastic closure, ribbon bookmark, and daily pages from Jan–Dec 2026. Includes planning tools, stickers, and acid-free FSC®-certified paper. Lays flat for easy writing—perfect for organized minds on the go.","67","Calendars","Office","Office > Calendars"
"40914","Dual Position Frame","With a swiveling clock movement, you can reposition this frame to display both vertical AND horizontal references.  The digital display showcases the time with alarm, date, day, and temperature.  Frame holds 3.5 x 5 photo or message. ","67","Calendars","Office","Office > Calendars"
"40200","Triumph® Calendars Southeast Sportsman Calendar","Get hunters ready for openers with this region specific calendar. The FSC® label means that the materials used for this product come from well-managed FSC®-certified forests and other controlled sources.","67","Calendars","Office","Office > Calendars"
"40199","Triumph® Calendars Southcentral Sportsman Calendar","Get hunters ready for openers with this region specific calendar. The FSC® label means that the materials used for this product come from well-managed FSC®-certified forests and other controlled sources.","67","Calendars","Office","Office > Calendars"
"40198","Triumph® Calendars Great Lakes Sportsman Calendar","Get hunters ready for openers with this region specific calendar. The FSC® label means that the materials used for this product come from well-managed FSC®-certified forests and other controlled sources.","67","Calendars","Office","Office > Calendars"
"40149","Castelli WireO Chia Grande XL White Academic Planner","The Castelli WireO Grande XL Planner measures 8"" x 11"".  The standard book block is printed of FSC  paper that starts in July.  This planner is bound with standard black wire, and has square corners. Our Academic planner can be customized, call for details and pricing.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"40148","Castelli WireO Tucson Grande XL White Academic Planner","The The Castelli WireO Tucson Grande XL Academic Planner measures 8"" x 11"".  The standard book block is printed of FSC  paper that starts in July.  This planner is bound with standard black wire, and has square corners. Our Academic planner can be customized, call for details and pricing.  FSC MIX CQ-COC-000479 ","67","Calendars","Office","Office > Calendars"
"40147","ApPeel WireO Ortisei Grande Academic Planner","This organic ApPeel® Wireo Academic Planner measures 6 1/2"" x 9 1/2"".  It is made from apple pulp and other vegetable fibers that are ground and emulsified into an organic material with an eco-peel cover. The standard book block is printed of FSC ApPeel paper that starts in July.  This planner is bound with standard black wire, and has square corners. Our Academic planner can be customized, call for details and pricing.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"40146","Castelli WireO Chia Grande White Academic Planner","The Castelli WireO Chia Grande Academic Planner measures 6 1/2"" x 9 1/2"".  The standard book block is printed on FSC paper that starts in July.  This planner is bound with standard black wire, and has square corners. Our Academic planner can be customized, call for details and pricing.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"40145","Castelli WireO Tucson Grande White Academic Planner","The Castelli WireO Tucson Grande Academic Planner measures 6 1/2"" x 9 1/2"".  The standard book block is printed on FSC paper that starts in July.  This planner is bound with standard black wire, and has square corners. Our Academic planner can be customized, call for details and pricing. FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"40144","ApPeel WireO Ortisei Medio Academic Planner","This organic ApPeel® Wireo Academic Planner measures 5 1/2"" x 8"".  It is made from apple pulp and other vegetable fibers that are ground and emulsified into an organic material with an eco-peel cover. The standard book block is printed of FSC ApPeel paper that starts in July.  This planner is bound with standard black wire, and has square corners. Our Academic planner can be customized, call for details and pricing.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"40143","Castelli WireO Chia Medio White Academic Planner","The Castelli WireO Chia Medio Academic Planner measures 5 1/2"" x 8"".  The standard book block is printed of FSC  paper that starts in July.  This planner is bound with standard black wire, and has square corners. Our Academic planner can be customized, call for details and pricing.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"40142","Castelli WireO Tucson Medio White Academic Planner","The Castelli WireO Tucson Medio Academic Planner measures 5 1/2"" x 8"".  The standard book block is printed of FSC  paper that starts in July.  This planner is bound with standard black wire, and has square corners. Our Academic planner can be customized, call for details and pricing.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"32198","Horizontal Calendar Rubber bottom Mouse Pad","9 3/8"" x 8""  Rubber bottom calendar Soft woven polyester bonded 1/8"" Thick rubber 7 vibrant colors are Available","67","Calendars","Office","Office > Calendars"
"30326","450 Sticky Note Organizer","Contains one 3"" x 3"" yellow sticky pad and one pink and one green 3"" x 1"" sticky flags (150 each colour) Two-sided calendar (English included. French available if requested)","67","Calendars","Office","Office > Calendars"
"29051","450 Sticky Note Organizer","Contains one 3"" x 3"" yellow sticky pad and one pink and one green 3"" x 1"" sticky flags (150 each colour) Two-sided calendar (English included. French available if requested)","67","Calendars","Office","Office > Calendars"
"20635","Double Sided Calendar Magnet","One magnet, twice the exposure! This white item includes imprint on front and back to hold twice the information. Please specify calendar year for each side on purchase order. ","67","Calendars","Office","Office > Calendars"
"20525","Soccer Schedule Magnetic Stick Up Card","Sports are a big part of any community. By adding your name and logo to a 3-1/2 x 8-1/2 soccer-themed schedule stick-up card, you can show your support for local teams! Always in stock, these customizable marketing tools are available with all sport team schedules. When ordering, be sure to specify which team schedule you want. ","67","Calendars","Office","Office > Calendars"
"20522","Hockey Schedule Magnetic Stick Up Card","Sports are a big part of any community. By adding your name and logo to a 3-1/2 x 8-1/2 hockey-themed schedule stick-up card, you can show your support for local teams! Always in stock, these customizable marketing tools are available with all sport team schedules. When ordering, be sure to specify which team schedule you want. ","67","Calendars","Office","Office > Calendars"
"20520","Magnetic Stick Up Card","This 5.75” x 11” magnetic stick-up card includes 4 Color Process imprint on both sides. If factory is mailing, additional production time is required (does not include postal delivery time). Postage costs are not included in price of item. ","67","Calendars","Office","Office > Calendars"
"20519","Magnetic Stick Up Card","This 5.75” x 9” magnetic stick-up card includes 4 Color Process imprint on both sides. If factory is mailing, additional production time is required (does not include postal delivery time). Postage costs are not included in price of item. ","67","Calendars","Office","Office > Calendars"
"20518","Magnetic Stick Up Card with Perforation","This 4” x 8” magnetic stick-up card with perforation includes 4 Color Process imprint on both sides. If factory is mailing, additional production time is required (does not include postal delivery time). Postage costs are not included in price of item. ","67","Calendars","Office","Office > Calendars"
"20517","Magnetic Stick Up with Perforation","This 3.5” x 8.5” magnetic stick-up card with perforation includes 4 Color Process imprint on both sides. If factory is mailing, additional production time is required (does not include postal delivery time). Postage costs are not included in price of item. ","67","Calendars","Office","Office > Calendars"
"20509","SuperSeal Laminated Card With MC02 Calendar Magnet","Send a magnetic calendar with a greeting! The pricing above includes attaching a an MC02 Calendar Magnet to the card. ","67","Calendars","Office","Office > Calendars"
"20461","Soccer Schedule Magnet","Sports are a big part of any community. By adding your name and logo to a 3-1/2 x 8-1/2 soccer-themed schedule magnet, you can show your support for local teams! Always in stock with an approximate 0.020 material thickness, these customizable marketing tools are available with all sport team schedules. When ordering, be sure to specify which team schedule you want. ","67","Calendars","Office","Office > Calendars"
"20456","Schedule Team Jersey Magnet","Show your team support, their schedule, and your information on this fun jersey shaped magnet! ","67","Calendars","Office","Office > Calendars"
"20455","2 in 1 Schedule Magnet","This magnet has a kisscut down the center. Pull apart center kisscut for two 5 1/2 x 4 schedules. ","67","Calendars","Office","Office > Calendars"
"20454","Schedule Magnet 3-1/2 x 8","Extra long schedule for more information! ","67","Calendars","Office","Office > Calendars"
"20453","Schedule Football Magnet","Don't see the team you're looking for? No problem, we will create any team schedule you need. ","67","Calendars","Office","Office > Calendars"
"20452","Schedule Basketball Magnet","Don't see the team you're looking for? No problem, we will create any team schedule you need. ","67","Calendars","Office","Office > Calendars"
"20451","Price Buster Schedule Magnet 4 x 5-7/8","Art must be print ready to qualify for this special pricing. ","67","Calendars","Office","Office > Calendars"
"20450","Schedule Magnet 4 x 5-7/8","Don't see the team you're looking for? No problem, we will create any team schedule you need. ","67","Calendars","Office","Office > Calendars"
"20449","Schedule Magnet 3-29/32 x 6-15/16","Don't see the team you're looking for? No problem, we will create any team schedule you need. ","67","Calendars","Office","Office > Calendars"
"20368","Calendar House Magnet","Stock flat calendar house magnet.  ","67","Calendars","Office","Office > Calendars"
"20231","Plastic Wallet Card - 10 mil","Plastic wallet cards offer a variety of functions and uses. Calendars, club memberships, tipping tables, VIP discount cards ... the possibilities are endless! Plastic Wallet/Loyalty Cards with 4 color process imprint on one or both sides. Approximate thickness of 12 mil. Custom print. ","67","Calendars","Office","Office > Calendars"
"20230","Plastic Wallet Card w/ 2 Key Tags","Offer your best customer or supporters a wallet card and TWO keytags in one handy item! Use for schedules, tip charts, special discount offers, club memberships, loyalty programs, and more. ","67","Calendars","Office","Office > Calendars"
"20229","Plastic Wallet / Keytag Card - 30 mil","Offer your best customer or supporters a wallet card AND keytag in one! Use for schedules, tip charts, special discount offers, club memberships, loyalty programs, and more. ","67","Calendars","Office","Office > Calendars"
"20228","Plastic Wallet Card - 30 mil","Plastic wallet cards offer a variety of functions and uses. Calendars, club memberships, tipping tables, VIP discount cards ... the possibilities are endless! ","67","Calendars","Office","Office > Calendars"
"20186","Calendar Picture Frame Magnet","Picture Frame Magnet with Rectangle punch out - Calendar on outside frame - Holds 3 1/2 x 5 photos ","67","Calendars","Office","Office > Calendars"
"20182","Holiday Calendar Punch Out Picture Frame","Calendar magnets that include a photo frame and customized with holiday graphics make an ideal Holiday Thank You gift to your loyal customers. Approximately 0.020 thick and always-in-stock, these memorable promotional giveaways feature a rectangular punch out design that reveals a fitting place to display a favorite photo. Add customization with your company name, logo and special message printed on the removable portion and along the picture frame. This item measures 6 3/4 x 5 1/4. The magnetic frame can hold a 3-1/2x5 or 4x6 photo! ","67","Calendars","Office","Office > Calendars"
"20181","Calendar Punch Out Picture Frame","Picture Frame with Calendar Magnet - Holds 3 1/2 x 5 or 4x6 photo! ","67","Calendars","Office","Office > Calendars"
"19992","Calendar Square Corner Magnet 3 1/2 x 6","A calender magnet. Custom imprint area is 2 1/4"" h x 3 23/32"" w. ","67","Calendars","Office","Office > Calendars"
"19991","Calendar Sq Crnr Magnet 2-29/32 x 4-15/16","A calender magnet. Custom imprint area is 1 13/32"" h x 2 23/32"" w. ","67","Calendars","Office","Office > Calendars"
"19990","Calendar Large Magnet 3-29/32 x 6-15/16","A calender magnet. Custom imprint area is 2 1/4"" h x 3 23/32"" w. ","67","Calendars","Office","Office > Calendars"
"19989","Price Buster Calendar Magnet","Price Buster Calendar Magnet Art must be print-ready ","67","Calendars","Office","Office > Calendars"
"19988","Calendar Round Corner Magnet","A calender magnet. Custom imprint area is 1 11/32"" h x 3 11/16"" w. ","67","Calendars","Office","Office > Calendars"
"19987","Calendar Sq Crnr Magnet 3-13/32 x 3-29/32","A calender magnet. Custom imprint area is 1 9/32 h x 3 23/32 w. ","67","Calendars","Office","Office > Calendars"
"19979","Memo Magnet Dry Erase","This fully magnetic memo board comes stock with a dry erase pen. The dry erase pen cap has a magnet to hold your pen handy for your next important message. ","67","Calendars","Office","Office > Calendars"
"19978","Memo Magnet Dry Erase - Circle","This fully magnetic memo board comes stock with a dry erase pen. The dry erase pen cap has a magnet to hold your pen handy for your next important message. ","67","Calendars","Office","Office > Calendars"
"19975","Memo Board w/ Clip 5-1/2 x 8-1/4 w/ Mag","Memo board with clip. ","67","Calendars","Office","Office > Calendars"
"19974","Memo Board 5-1/2 x 8-1/4 w/ Mag","Memo board with magnets. ","67","Calendars","Office","Office > Calendars"
"19973","Memo Board 8 1/2 x 11 w/ Rem Adh","Memo board with removable adhesive. ","67","Calendars","Office","Office > Calendars"
"19971","Memo Board w/ Clip 8-1/2 x 11 w/ Mag","Lots of stock graphics to choose from, memo board with clip. ","67","Calendars","Office","Office > Calendars"
"19970","Memo Board 8-1/2 x 11 w/ Mag","Lots of stock graphics to choose from. Memo board with magnets, pen and clip included, bulk packed. ","67","Calendars","Office","Office > Calendars"
"19966","Desktop Memoboard","This dry erase memo board will help keep you organized while reducing paper clutter. Stock art available includes a calendar to increase the usefulness of this item. It includes a dry erase pen. Standing at attention on your desk, this message center is ready to hold your messages at a moment's notice. ","67","Calendars","Office","Office > Calendars"
"19965","Memo Board Calendar w/ Rem Adh","Calendar memo board with removable adhesive. Pen and clip included, bulk packed. ","67","Calendars","Office","Office > Calendars"
"19964","Memo Board Calendar w/ Mag","Calendar memo board with magnet. Pen and clip included, bulk packed. ","67","Calendars","Office","Office > Calendars"
"19790","Schedule Magnet w/ Circle Punch Out Car Sign","Overall size is 5.5 x 11.5. The pop-out car sign measures 5 in diameter and the schedule size is 5.5 x 6. Two magnets in one! Tear off the schedule magnet for quick reference. Punch out the car sign magnet for use on your car! - Due to weather exposure (uncontrollable conditions), these items may fade- Standard tagline copy will be printed on the front that will read: Remove weekly for surface cleaning.","67","Calendars","Office","Office > Calendars"
"19763","Add-A-Pad 12 Month Calendars","By attaching a calendar pad to your business card magnet, you create a memorable promotion that keeps your name in front of your customer year-round. The calendar pad features one tear-off page per month and an area to keep notes. When the year is over, they simply remove the last page and keep your business card magnet. Total item approximate size is 3 1/2 x 6. Imprint area of magnet is 2 x 3.5, with the additional 0.75 to overlap under the calendar pad for attachment. ","67","Calendars","Office","Office > Calendars"
"19762","Add-A-Pad 12 Month Calendar","By attaching a calendar pad to your business card magnet, you create a memorable promotion that keeps your name in front of your customer year-round. The calendar pad features one tear-off page per month. When the year is over, they simply remove the last page and keep your business card magnet. Total item approximate size is 3 1/2 x 4. Imprint area of magnet is 2 x 3.5, with the additional 0.75 to overlap under the calendar pad for attachment. ","67","Calendars","Office","Office > Calendars"
"19757","Calendar / Memo Magnet with Clip","This magnet is packed with useful features! A memo board area with included wet erase pen and clip for jotting down messages. A calendar for easy reference. A clip to hold important notes or coupons. ","67","Calendars","Office","Office > Calendars"
"19564","Greeting Card with MC02 Magnetic Calendar","Greeting cards with tipped on MC02 Calendar Magnets! Item arrives folded and sealed with clear wafer seal. Contact your representative for alternate options. ","67","Calendars","Office","Office > Calendars"
"19462","Castelli Tucson Puerto Rico Daily Medio Diary","This Tucson Daily Planner. It features 12 full-color images of Puerto Rico at the beginning of each month and a map at the back. Inside of a cover that's commonly mistaken for leather, there are 416 cream lined pages with burgundy and gray print as well as a silver ribbon marker. This is great as part of a travel package. Add your logo and show your love of a beautiful locale! FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"19461","Castelli Tucson Grande Desk White Page Weekly Diary","Bigger is better, and that's the idea behind our 8 1/2"" x 10 1/2"" large desk weekly planner! Designed with a smooth soft textured cover that's often mistaken for leather, this planner features 144 pages with modern blue and gray print, a silver ribbon marker with printed year date and perforated corners. It's also equipped with a 16 page removable address book and an extensive reference section in the back. Customize each one with a brand name or logo using one of our imprint methods  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"19458","Castelli Tucson Medio White Page Weekly Diary","Organize your life to focus on your goals and important dates using this mid-size weekly planner! Measuring 5 7/8"" x 8 3/8"", this planner comes with our most popular cover which features a smooth soft texture that's often mistaken for leather. Make sure to customize the cover with a brand name or logo. This planner is also equipped with 128 pages with modern blue and gray print, a silver ribbon marker with printed year date, perforated page corners and an extensive reference index in the back FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"19457","Castelli TucsonPico Pocket White Page Upright Weekly Diary","This small item will have a big impact for your brand! Measuring 2 15/16"" x 4 1/16"", this pocket-sized weekly planner has a smooth soft textured cover that's often mistaken for leather. Inside you'll find 144 white pages printed in modern blue and gray, perforated page corners, a silver ribbon marker with printed year and a reference section in the back. This planner makes an excellent giveaway for any promotion. Get brand exposure wherever they are used by adding a brand name.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"19453","Castelli Tucson Medio White Page Tabbed Daily Diary","Stay on top of your busy schedule with this mid-size daily planner! Measuring 5 7/8"" x 8 3/8"", this planner features our most popular cover with a smooth soft texture that's often mistaken for leather. Features include 416 white lined pages with time reference in modern blue/gray print, monthly tabs, pages includes perforated corners and month at a glance in 3 month sections. It's also equipped with a silver ribbon marker with printed year date and an extensive reference section in the back.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"19452","Castelli Tucson Pico White Page Upright Weekly Diary","Stay on top of important dates and appointments with this pocket-sized upright weekly planner! Measuring 3 3/8"" x 6 13/16"", this planner features our most popular cover which has a smooth soft texture that's often mistaken for leather. Other features include 144 white pages printed in modern gray and blue, a silver ribbon marker with printed year date, perforated page corners and reference pages that include 4-color international maps, and an extensive reference section.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"19448","Castelli Tucson Daily Medio White Page Perpetual Daily Diary","Stay on top of your busy schedule any time of the year with this mid-size daily perpetual planner! Measuring 5 7/8"" x 8 3/8"". It's also equipped with a silver ribbon.  416 white pages printed with black and gray print.  FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"19447","Castelli Tucson Grande Desk White Page Perpetual Monthly Diary","Bigger is better, and that's the idea behind our 8 1/2"" x 10 1/2"" large desk monthly perpetual planner! Designed with a smooth soft textured cover that's often mistaken for leather. This planner has the ability to be started any day, week or month! Features 72 pages with black and gray print and a silver ribbon marker. Customize each one with a brand name or logo using one of our imprint methods FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"19446","Castelli Tucson Grande White Page Weekly Perpetual Diary","Be a part of potential clients' daily routines with this perpetual weekly planner! Measuring 7"" x 9 11/16"", this planner features a cover that has a smooth surface that's often mistaken for leather This planner has the ability to be started any day, week or month! It's also equipped with 192 white pages with black and gray printing and a silver ribbon marker. Add a brand name, logo or marketing message using one of our imprint options to create a corporate gift everyone can use! FSC MIX 70% CQ-COC-000479","67","Calendars","Office","Office > Calendars"
"17968","Boa 4"" Laser Engraved Wooden Perpetual Calendar","What's better than a free calendar? A free calendar that never expires! They'll never miss an important appointment with this attention-grabbing conversation piece. Equipped with date blocks and a laser-engraved display stand that promote any brand, it's sure to delight even the most eco-friendly consumer.","67","Calendars","Office","Office > Calendars"
"9166","Moleskine® Hard Cover Ruled XL Professional Project Planner","The Pro Project Planner is an undated diary/planner. It is structured in such a way as to invite you to set long-term goals, identify motivation and document key milestones. There are yearly, 4-monthly, monthly and weekly sections for you to personalize and map your time, as well as a project progress section for structured notes and effective brainstorming. Bound hard cover with rounded corners, 3 ribbon bookmarks and elastic strap closure.","67","Calendars","Office","Office > Calendars"
"9098","Moleskine® Passion Journal - Travel","Intro pages include tips and tools, including an 8-year calendar and timeline for planning. The memories and wish list section gives space to plan holidays. 2 ribbon bookmarks. Double expandable inner pocket. Ivory-colored 70 g/m² acid-free paper. Tabbed sections to guide notes. Themed introductory pages. 400 pages. Themed stickers. Product is packaged in a Moleskine gift box (Notebook will not include a Moleskine branded ivory paper band and will not be shrink wrapped).","67","Calendars","Office","Office > Calendars"
"8435","Full Color Woodland Retreat Spiral Wall Calendar","Made With High Quality Gloss Paper With UV Coating. Features Stunning Outdoor Woodland Scenes By Artist Jim Hansel. 13-Month Calendar With Large Blocks For Writing Notes. Features A 3 Year Calendar On The Back Cover. Spiral Binding. Made In USA.","67","Calendars","Office","Office > Calendars"
"8432","Woodland Retreat Stapled Wall Calendar","Made With High Quality Gloss Paper With UV Coating. Features Stunning Outdoor Woodland Scenes By Artist Jim Hansel. 13-Month Calendar With Large Blocks For Writing Notes. Features A 3 Year Calendar On The Back Cover. Made In USA.","67","Calendars","Office","Office > Calendars"
"8430","Full Color Wildlife Spiral Wall Calendar","Made With High Quality Gloss Paper With UV Coating. Features National Wildlife Partnership Photography. 13-Month Calendar With Large Blocks For Writing Notes With Large Blocks For Writing Notes. Features A 3 Year Calendar On The Back Cover. Spiral Binding. Made In USA.","67","Calendars","Office","Office > Calendars"
"8429","Full Color Beaches Spiral Wall Calendar","Made With High Quality Gloss Paper With UV Coating. Features Beautiful Beach Scenery. 13-Month Calendar With Large Blocks For Writing Notes. Features A 3 Year Calendar On The Back Cover. Spiral Binding. Made In USA.","67","Calendars","Office","Office > Calendars"
"8426","Beaches Spiral Wall Calendar","Made With High Quality Gloss Paper With UV Coating. Features Beautiful Beach Scenery. 13-Month Calendar With Large Blocks For Writing Notes. Features A 3 Year Calendar On The Back Cover. Spiral Binding. Made In USA.","67","Calendars","Office","Office > Calendars"
"8423","American Glory Spiral Wall Calendar","Made With High Quality Gloss Paper With UV Coating. Show Your American Pride!. Features Images Celebrating American Spirit. 13-Month Calendar With Large Blocks For Writing Notes. Features A 3 Year Calendar On The Back Cover. Spiral Binding. Made In USA.","67","Calendars","Office","Office > Calendars"
